,adexchange_1,adexchange_2,adexchange_3,adexchange_4,adexchange_null,advertiser,browser_chrome,browser_firefox,browser_ie,browser_maxthon,browser_opera,browser_other,browser_safari,browser_theworld,city,hour,os_android,os_ios,os_linux,os_mac,os_other,os_windows,region,slotformat_0,slotformat_1,slotformat_5,slotformat_Na,slotheight,slotprice,slotvisibility_0,slotvisibility_1,slotvisibility_2,slotvisibility_255,slotvisibility_FifthView,slotvisibility_FirstView,slotvisibility_FourthView,slotvisibility_Na,slotvisibility_OtherView,slotvisibility_SecondView,slotvisibility_ThirdView,slotwidth,weekday
1711470,0,1,0,0,0,2259,0,0,1,0,0,0,0,0,233,8,0,0,0,0,0,1,216,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,300,1
1711608,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,227,8,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,5
1711634,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,215,7,0,0,0,0,0,1,201,1,0,0,0,90,148,1,0,0,0,0,0,0,0,0,0,0,728,0
1711773,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,82,16,0,0,0,0,0,1,80,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,950,2
1711958,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,275,8,0,0,0,0,0,1,275,1,0,0,0,280,23,0,0,1,0,0,0,0,0,0,0,0,336,1
1712112,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,54,14,0,0,0,0,0,1,40,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,6
1712123,0,0,1,0,0,3358,0,0,1,0,0,0,0,0,345,23,0,0,0,0,0,1,344,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
1712215,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,216,16,0,0,0,0,0,1,216,1,0,0,0,200,5,0,0,1,0,0,0,0,0,0,0,0,200,6
1712365,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,393,14,0,0,0,0,0,1,393,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,5
1712369,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,277,14,1,0,0,0,0,0,276,0,0,0,1,50,109,0,0,0,0,0,1,0,0,0,0,0,320,3
1712481,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,95,15,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
1712527,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,40,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,6
1712597,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,6
1712614,1,0,0,0,0,2259,1,0,0,0,0,0,0,0,227,3,0,0,0,0,0,1,216,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,300,6
1712685,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,23,22,0,0,0,0,0,1,15,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,6
1712734,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,12,15,0,0,0,0,0,1,3,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
1712741,1,0,0,0,0,2821,1,0,0,0,0,0,0,0,138,21,0,0,0,0,0,1,134,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,0
1712849,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,148,17,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
1712895,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,277,0,0,0,0,0,0,1,276,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,1
1712902,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,206,11,0,0,0,0,0,1,201,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,6
1712912,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,57,18,0,0,0,0,0,1,55,0,1,0,0,600,0,0,1,0,0,0,0,0,0,0,0,0,160,1
1712941,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,360,21,0,0,0,0,0,1,359,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
1713037,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,217,5,0,0,0,0,0,1,216,0,0,0,1,250,50,0,0,0,0,0,0,0,1,0,0,0,300,0
1713102,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,159,16,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
1713180,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,277,7,0,0,0,0,0,1,276,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,1
1713274,0,0,1,0,0,2261,0,0,0,0,0,1,0,0,219,2,0,0,0,1,0,0,216,0,0,0,1,90,50,0,0,0,0,0,0,0,1,0,0,0,1000,5
1713290,0,0,1,0,0,2261,1,0,0,0,0,0,0,0,184,11,0,0,0,0,0,1,183,0,0,0,1,90,50,0,0,0,0,0,0,0,1,0,0,0,1000,5
1713320,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,217,11,0,0,0,0,0,1,216,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,2
1713339,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,219,9,0,0,0,0,0,1,216,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,6
1713368,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,16,10,0,0,0,0,0,1,15,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,6
1713486,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,108,16,0,0,0,0,0,1,106,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
1713539,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,56,17,0,0,0,0,0,1,55,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
1713553,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,50,18,0,0,0,0,0,1,40,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,5
1713588,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,101,22,0,0,0,0,0,1,94,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,3
1713737,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,234,21,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
1713802,1,0,0,0,0,2821,1,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,1,0,0,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,950,0
1713946,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,147,21,0,0,0,0,0,1,146,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,728,0
1713952,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,90,14,0,0,0,0,0,1,80,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
1714037,0,1,0,0,0,2261,0,0,1,0,0,0,0,0,66,11,0,0,0,0,0,1,65,0,0,0,1,200,30,0,0,0,0,0,0,0,0,1,0,0,200,6
1714098,1,0,0,0,0,2821,0,0,1,0,0,0,0,0,152,16,0,0,0,0,0,1,146,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,1,300,1
1714134,0,0,0,1,0,2821,1,0,0,0,0,0,0,0,334,23,0,0,0,0,0,1,333,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,0
1714186,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,125,21,0,0,0,0,0,1,124,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,0
1714305,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,100,22,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
1714339,0,1,0,0,0,2259,0,0,1,0,0,0,0,0,219,10,0,0,0,0,0,1,216,0,0,0,1,200,23,0,0,0,0,0,0,0,0,1,0,0,200,0
1714349,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,141,12,0,0,0,0,0,1,134,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,5
1714422,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1714434,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,27,13,0,0,0,0,0,1,27,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,3
1714459,0,1,0,0,0,2821,0,0,1,0,0,0,0,0,79,20,0,0,0,0,0,1,79,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,1
1714574,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,214,1,0,0,0,0,0,1,201,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,728,5
1714621,0,0,1,0,0,3358,1,0,0,0,0,0,0,0,79,23,0,0,0,0,0,1,79,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,3
1714746,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,31,19,0,0,0,0,0,1,27,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
1714766,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,16,14,0,0,0,0,0,1,15,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1714770,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,309,12,0,0,0,0,0,1,308,1,0,0,0,200,4,1,0,0,0,0,0,0,0,0,0,0,200,0
1714776,1,0,0,0,0,1458,1,0,0,0,0,0,0,0,101,19,0,0,0,0,0,1,94,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,6
1714839,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,233,0,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,0
1714857,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,84,12,0,0,0,0,0,1,80,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,1
1714898,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,63,14,0,0,0,0,0,1,55,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
1714993,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,167,17,1,0,0,0,0,0,164,0,0,0,1,50,142,0,0,0,0,0,1,0,0,0,0,0,320,2
1715005,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,95,14,0,0,0,0,0,1,94,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,2
1715042,0,0,1,0,0,1458,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,960,4
1715051,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,150,7,0,0,0,0,0,1,146,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,3
1715118,0,1,0,0,0,2261,0,0,1,0,0,0,0,0,2,16,0,0,0,0,0,1,2,0,0,0,1,200,5,0,0,0,0,0,0,0,0,1,0,0,200,3
1715169,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,81,23,0,0,0,0,0,1,80,1,0,0,0,90,5,1,0,0,0,0,0,0,0,0,0,0,728,5
1715294,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,42,21,0,0,0,0,0,1,40,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,4
1715475,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,1,15,0,0,0,0,0,1,1,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
1715505,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,85,7,0,0,0,0,0,1,80,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,5
1715576,1,0,0,0,0,2259,0,0,1,0,0,0,0,0,219,7,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,0
1715696,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,16,20,0,0,0,0,0,1,15,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1715738,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,275,1,0,0,0,0,0,1,275,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,4
1715775,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,4,8,0,0,0,0,0,1,3,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
1715831,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,102,20,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
1715848,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,87,20,0,0,0,0,0,1,80,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
1715913,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,222,15,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
1715960,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,337,18,0,0,0,0,0,1,333,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
1716014,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,217,15,0,0,0,0,0,1,216,0,0,0,1,60,188,0,0,0,0,0,0,0,0,1,0,0,468,5
1716036,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,219,0,0,0,0,0,0,1,216,1,0,0,0,250,32,1,0,0,0,0,0,0,0,0,0,0,300,1
1716050,0,0,1,0,0,3358,0,0,1,0,0,0,0,0,334,15,0,0,0,0,0,1,333,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1716087,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,102,21,0,0,0,0,0,1,94,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
1716091,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,277,23,0,0,0,0,0,1,276,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,6
1716175,1,0,0,0,0,3358,0,0,0,0,0,0,1,0,45,0,1,0,0,0,0,0,40,0,0,1,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
1716238,0,1,0,0,0,2261,0,0,1,0,0,0,0,0,192,2,0,0,0,0,0,1,183,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,4
1716345,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,299,11,0,0,0,0,0,1,298,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,2
1716347,0,1,0,0,0,3358,1,0,0,0,0,0,0,0,81,16,0,0,0,0,0,1,80,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,2
1716392,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,173,8,0,0,0,0,0,1,164,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
1716421,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,6,15,0,0,0,0,0,1,3,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,6
1716431,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,57,7,0,0,0,0,0,1,55,1,0,0,0,250,16,0,0,1,0,0,0,0,0,0,0,0,300,3
1716463,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,165,22,0,0,0,0,0,1,164,1,0,0,0,200,16,1,0,0,0,0,0,0,0,0,0,0,200,3
1716547,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,222,18,0,0,0,0,0,1,216,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,1
1716804,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,63,18,0,0,0,0,0,1,55,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,1
1716900,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,241,17,0,0,0,0,0,1,238,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
1716942,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,11,14,0,0,0,0,0,1,3,1,0,0,0,90,59,1,0,0,0,0,0,0,0,0,0,0,728,3
1716980,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,86,0,0,0,0,0,0,1,80,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
1716993,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,84,12,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
1717029,1,0,0,0,0,1458,1,0,0,0,0,0,0,0,233,0,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,0,1,0,0,0,0,0,0,0,336,4
1717044,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,219,19,0,0,0,0,0,1,216,1,0,0,0,280,5,0,1,0,0,0,0,0,0,0,0,0,336,3
1717091,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,83,16,0,0,0,0,0,1,80,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,2
1717193,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,20,17,0,0,0,0,0,1,15,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
1717224,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,116,14,0,0,0,0,0,1,106,1,0,0,0,90,31,1,0,0,0,0,0,0,0,0,0,0,1000,0
1717235,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,148,22,0,0,0,0,0,1,146,1,0,0,0,600,5,1,0,0,0,0,0,0,0,0,0,0,160,4
1717298,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,47,11,0,0,0,0,0,1,40,0,0,0,1,250,30,0,0,0,0,0,0,0,0,0,1,0,300,1
1717302,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,301,18,0,0,0,0,0,1,298,0,1,0,0,300,0,1,0,0,0,0,0,0,0,0,0,0,360,2
1717424,1,0,0,0,0,2821,1,0,0,0,0,0,0,0,275,19,0,0,0,0,0,1,275,0,0,0,1,250,0,0,0,0,0,0,1,0,0,0,0,0,300,0
1717460,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,83,21,0,0,0,0,0,1,80,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
1717463,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,316,3,0,0,0,0,0,1,308,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,6
1717524,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,217,22,0,0,0,0,0,1,216,1,0,0,0,250,5,1,0,0,0,0,0,0,0,0,0,0,250,4
1717547,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,181,13,0,0,0,0,0,1,164,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,1
1717618,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,172,8,1,0,0,0,0,0,164,0,0,0,1,50,56,0,0,0,0,0,1,0,0,0,0,0,320,5
1717622,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,84,22,0,0,0,0,0,1,80,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,6
1717635,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,111,0,0,0,0,0,0,1,106,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,5
1717705,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,81,13,0,0,0,0,0,1,80,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,2
1717771,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,277,0,0,0,0,0,0,1,276,1,0,0,0,90,81,1,0,0,0,0,0,0,0,0,0,0,728,4
1717940,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,82,2,0,0,0,0,0,1,80,1,0,0,0,280,39,1,0,0,0,0,0,0,0,0,0,0,336,6
1717994,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,306,16,1,0,0,0,0,0,298,0,0,0,1,50,15,0,0,0,0,0,1,0,0,0,0,0,320,4
1718068,0,0,1,0,0,1458,0,0,0,1,0,0,0,0,222,9,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1718079,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,221,1,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
1718127,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,9,10,0,0,0,0,0,1,3,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,4
1718185,0,1,0,0,0,2261,0,0,1,0,0,0,0,0,299,4,0,0,0,0,0,1,298,0,0,0,1,250,5,0,0,0,0,0,1,0,0,0,0,0,300,6
1718267,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,173,18,0,0,0,0,0,1,164,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
1718270,1,0,0,0,0,1458,1,0,0,0,0,0,0,0,5,10,0,0,0,0,0,1,3,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
1718306,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,159,17,0,0,0,0,0,1,146,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,3
1718393,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,202,17,0,0,0,0,0,1,201,0,1,0,0,280,0,1,0,0,0,0,0,0,0,0,0,0,336,0
1718476,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,1,27,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,5
1718500,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,42,16,0,0,0,0,0,1,40,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,2
1718502,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,219,7,0,0,0,0,0,1,216,0,0,0,1,200,5,0,0,0,0,0,0,0,0,1,0,0,200,1
1718533,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,1,16,0,0,0,0,0,1,1,1,0,0,0,250,31,1,0,0,0,0,0,0,0,0,0,0,300,0
1718548,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,280,15,0,0,0,0,0,1,276,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,6
1718622,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,217,1,0,0,0,0,0,1,216,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
1718719,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,93,7,0,0,0,0,0,1,80,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
1718729,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,334,9,0,0,0,0,0,1,333,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,960,4
1718736,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
1718773,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,191,14,0,0,0,0,0,1,183,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,1
1718835,0,1,0,0,0,3358,1,0,0,0,0,0,0,0,207,18,0,0,0,0,0,1,201,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
1718840,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,148,16,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
1718884,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,129,0,0,0,0,0,0,1,124,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,5
1718891,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,148,6,0,0,0,0,0,1,146,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
1718926,1,0,0,0,0,3358,0,0,0,0,0,0,1,0,95,22,0,1,0,0,0,0,94,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,3
1718956,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,217,11,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
1718988,1,0,0,0,0,1458,0,0,0,0,0,0,1,0,360,17,0,0,0,1,0,0,359,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
1718999,0,1,0,0,0,3358,1,0,0,0,0,0,0,0,206,1,0,0,0,0,0,1,201,1,0,0,0,200,5,0,0,1,0,0,0,0,0,0,0,0,200,5
1719068,1,0,0,0,0,2259,1,0,0,0,0,0,0,0,234,9,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,1
1719091,1,0,0,0,0,3358,0,0,0,0,0,0,1,0,16,0,1,0,0,0,0,0,15,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,950,5
1719094,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,336,22,0,0,0,0,0,1,333,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,3
1719249,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,275,15,0,0,0,0,0,1,275,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,0
1719289,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,2
1719344,1,0,0,0,0,3476,1,0,0,0,0,0,0,0,184,0,0,0,0,0,0,1,183,0,0,1,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,4
1719348,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,394,19,0,0,0,0,0,1,394,0,0,1,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,1
1719435,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,183,23,0,0,0,0,0,1,183,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,1
1719446,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,159,15,0,0,0,0,0,1,146,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,4
1719578,0,0,1,0,0,3427,0,1,0,0,0,0,0,0,127,16,0,0,0,0,0,1,124,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
1719647,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,159,12,0,0,0,0,0,1,146,1,0,0,0,90,148,1,0,0,0,0,0,0,0,0,0,0,728,4
1719653,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,5,19,0,0,0,0,0,1,3,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,0
1719718,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,277,13,0,0,0,0,0,1,276,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
1719725,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,217,22,0,0,0,0,0,1,216,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,3
